tpep_pickup_datetime,region_number,n
2016-06-26 19:00:00,1924,1
2016-06-26 19:00:00,1926,1
2016-06-26 19:00:00,1927,2
2016-06-26 19:00:00,1930,1
2016-06-26 19:00:00,1931,1
2016-06-26 19:00:00,1971,1
2016-06-26 19:00:00,1974,1
2016-06-26 19:00:00,1975,2
2016-06-26 19:00:00,1980,1
2016-06-26 19:00:00,2018,1
2016-06-26 19:00:00,2019,2
2016-06-26 19:00:00,2020,3
2016-06-26 19:00:00,2021,7
2016-06-26 19:00:00,2023,1
2016-06-26 19:00:00,2024,1
2016-06-26 19:00:00,2025,2
2016-06-26 19:00:00,2068,166
2016-06-26 19:00:00,2069,16
2016-06-26 19:00:00,2070,8
2016-06-26 19:00:00,2071,1
2016-06-26 19:00:00,2093,1
2016-06-26 19:00:00,2118,245
2016-06-26 19:00:00,2119,136
2016-06-26 19:00:00,2130,1
2016-06-26 19:00:00,2143,1
2016-06-26 19:00:00,2168,2
2016-06-26 20:00:00,639,2
2016-06-26 20:00:00,838,1
2016-06-26 20:00:00,879,1
2016-06-26 20:00:00,980,1
2016-06-26 20:00:00,1015,1
2016-06-26 20:00:00,1016,1
2016-06-26 20:00:00,1027,1
2016-06-26 20:00:00,1033,1
2016-06-26 20:00:00,1072,2
2016-06-26 20:00:00,1075,74
2016-06-26 20:00:00,1076,112
2016-06-26 20:00:00,1077,94
2016-06-26 20:00:00,1078,6
2016-06-26 20:00:00,1082,1
2016-06-26 20:00:00,1119,1
2016-06-26 20:00:00,1122,3
2016-06-26 20:00:00,1123,1
2016-06-26 20:00:00,1125,72
2016-06-26 20:00:00,1126,197
2016-06-26 20:00:00,1127,227
2016-06-26 20:00:00,1128,202
2016-06-26 20:00:00,1129,161
2016-06-26 20:00:00,1130,400
2016-06-26 20:00:00,1131,204
2016-06-26 20:00:00,1132,57
2016-06-26 20:00:00,1170,4
2016-06-26 20:00:00,1171,2
2016-06-26 20:00:00,1172,7
2016-06-26 20:00:00,1173,27
2016-06-26 20:00:00,1174,27
2016-06-26 20:00:00,1175,22
2016-06-26 20:00:00,1176,17
2016-06-26 20:00:00,1177,232
2016-06-26 20:00:00,1178,374
2016-06-26 20:00:00,1179,330
2016-06-26 20:00:00,1180,450
2016-06-26 20:00:00,1181,764
2016-06-26 20:00:00,1182,512
2016-06-26 20:00:00,1183,107
2016-06-26 20:00:00,1184,11
2016-06-26 20:00:00,1218,1
2016-06-26 20:00:00,1220,4
2016-06-26 20:00:00,1221,13
2016-06-26 20:00:00,1222,13
2016-06-26 20:00:00,1223,30
2016-06-26 20:00:00,1224,30
2016-06-26 20:00:00,1225,14
2016-06-26 20:00:00,1226,3
2016-06-26 20:00:00,1227,150
2016-06-26 20:00:00,1228,319
2016-06-26 20:00:00,1229,413
2016-06-26 20:00:00,1230,616
2016-06-26 20:00:00,1231,520
2016-06-26 20:00:00,1232,677
2016-06-26 20:00:00,1233,527
2016-06-26 20:00:00,1234,346
2016-06-26 20:00:00,1235,141
2016-06-26 20:00:00,1236,2
2016-06-26 20:00:00,1268,1
2016-06-26 20:00:00,1269,2
2016-06-26 20:00:00,1270,1
2016-06-26 20:00:00,1272,14
2016-06-26 20:00:00,1273,19
2016-06-26 20:00:00,1274,9
2016-06-26 20:00:00,1278,8
2016-06-26 20:00:00,1279,22
2016-06-26 20:00:00,1280,187
2016-06-26 20:00:00,1281,673
2016-06-26 20:00:00,1282,581
2016-06-26 20:00:00,1283,186
2016-06-26 20:00:00,1284,73
2016-06-26 20:00:00,1285,236
2016-06-26 20:00:00,1286,197
2016-06-26 20:00:00,1287,73
2016-06-26 20:00:00,1318,1
2016-06-26 20:00:00,1319,1
2016-06-26 20:00:00,1320,4
2016-06-26 20:00:00,1321,5
2016-06-26 20:00:00,1322,3
2016-06-26 20:00:00,1323,7
2016-06-26 20:00:00,1324,4
2016-06-26 20:00:00,1325,3
2016-06-26 20:00:00,1326,25
2016-06-26 20:00:00,1327,28
2016-06-26 20:00:00,1328,2
2016-06-26 20:00:00,1330,10
2016-06-26 20:00:00,1331,49
2016-06-26 20:00:00,1332,288
2016-06-26 20:00:00,1333,353
2016-06-26 20:00:00,1334,288
2016-06-26 20:00:00,1335,31
2016-06-26 20:00:00,1336,64
2016-06-26 20:00:00,1337,79
2016-06-26 20:00:00,1338,23
2016-06-26 20:00:00,1339,7
2016-06-26 20:00:00,1367,1
2016-06-26 20:00:00,1370,2
2016-06-26 20:00:00,1372,8
2016-06-26 20:00:00,1373,2
2016-06-26 20:00:00,1374,3
2016-06-26 20:00:00,1375,2
2016-06-26 20:00:00,1376,14
2016-06-26 20:00:00,1377,9
2016-06-26 20:00:00,1378,11
2016-06-26 20:00:00,1380,8
2016-06-26 20:00:00,1381,2
2016-06-26 20:00:00,1382,34
2016-06-26 20:00:00,1383,138
2016-06-26 20:00:00,1384,315
2016-06-26 20:00:00,1385,164
2016-06-26 20:00:00,1386,35
2016-06-26 20:00:00,1387,26
2016-06-26 20:00:00,1388,39
2016-06-26 20:00:00,1389,21
2016-06-26 20:00:00,1390,22
2016-06-26 20:00:00,1391,7
2016-06-26 20:00:00,1422,2
2016-06-26 20:00:00,1423,1
2016-06-26 20:00:00,1425,7
2016-06-26 20:00:00,1426,4
2016-06-26 20:00:00,1427,3
2016-06-26 20:00:00,1429,3
2016-06-26 20:00:00,1430,1
2016-06-26 20:00:00,1431,20
2016-06-26 20:00:00,1432,3
2016-06-26 20:00:00,1433,1
2016-06-26 20:00:00,1434,5
2016-06-26 20:00:00,1435,11
2016-06-26 20:00:00,1436,31
2016-06-26 20:00:00,1437,43
2016-06-26 20:00:00,1438,8
2016-06-26 20:00:00,1439,12
2016-06-26 20:00:00,1440,3
2016-06-26 20:00:00,1441,3
2016-06-26 20:00:00,1442,6
2016-06-26 20:00:00,1443,8
2016-06-26 20:00:00,1471,1
2016-06-26 20:00:00,1473,2
2016-06-26 20:00:00,1474,1
2016-06-26 20:00:00,1475,1
2016-06-26 20:00:00,1476,1
2016-06-26 20:00:00,1480,5
2016-06-26 20:00:00,1481,3
2016-06-26 20:00:00,1482,6
2016-06-26 20:00:00,1483,10
2016-06-26 20:00:00,1484,3
2016-06-26 20:00:00,1485,1
2016-06-26 20:00:00,1486,3
2016-06-26 20:00:00,1488,1
2016-06-26 20:00:00,1489,2
2016-06-26 20:00:00,1495,4
2016-06-26 20:00:00,1526,1
2016-06-26 20:00:00,1530,8
2016-06-26 20:00:00,1531,1
2016-06-26 20:00:00,1532,6
2016-06-26 20:00:00,1533,15
2016-06-26 20:00:00,1534,2
2016-06-26 20:00:00,1535,2
2016-06-26 20:00:00,1539,1
2016-06-26 20:00:00,1541,4
2016-06-26 20:00:00,1542,1
2016-06-26 20:00:00,1545,1
2016-06-26 20:00:00,1569,1
2016-06-26 20:00:00,1572,1
2016-06-26 20:00:00,1574,1
2016-06-26 20:00:00,1576,1
2016-06-26 20:00:00,1580,3
2016-06-26 20:00:00,1581,5
2016-06-26 20:00:00,1583,4
2016-06-26 20:00:00,1584,3
2016-06-26 20:00:00,1587,1
2016-06-26 20:00:00,1630,5
2016-06-26 20:00:00,1631,1
2016-06-26 20:00:00,1678,1
2016-06-26 20:00:00,1680,1
2016-06-26 20:00:00,1681,2
2016-06-26 20:00:00,1683,6
2016-06-26 20:00:00,1684,21
2016-06-26 20:00:00,1722,1
2016-06-26 20:00:00,1728,1
2016-06-26 20:00:00,1729,2
2016-06-26 20:00:00,1731,1
2016-06-26 20:00:00,1733,5
2016-06-26 20:00:00,1734,385
2016-06-26 20:00:00,1740,2
2016-06-26 20:00:00,1779,1
2016-06-26 20:00:00,1783,301
2016-06-26 20:00:00,1791,1
2016-06-26 20:00:00,1825,1
2016-06-26 20:00:00,1831,3
2016-06-26 20:00:00,1832,1
2016-06-26 20:00:00,1843,1
2016-06-26 20:00:00,1881,1
2016-06-26 20:00:00,1882,1
2016-06-26 20:00:00,1890,1
2016-06-26 20:00:00,1897,1
2016-06-26 20:00:00,1926,1
2016-06-26 20:00:00,1974,1
2016-06-26 20:00:00,1975,1
2016-06-26 20:00:00,1976,1
2016-06-26 20:00:00,1986,1
2016-06-26 20:00:00,2018,3
2016-06-26 20:00:00,2019,5
2016-06-26 20:00:00,2020,2
2016-06-26 20:00:00,2021,2
2016-06-26 20:00:00,2022,3
2016-06-26 20:00:00,2023,2
2016-06-26 20:00:00,2068,194
2016-06-26 20:00:00,2069,19
2016-06-26 20:00:00,2070,5
2016-06-26 20:00:00,2071,3
2016-06-26 20:00:00,2118,296
2016-06-26 20:00:00,2119,183
2016-06-26 20:00:00,2120,1
2016-06-26 20:00:00,2168,1
2016-06-26 21:00:00,838,1
2016-06-26 21:00:00,984,1
2016-06-26 21:00:00,1075,78
2016-06-26 21:00:00,1076,114
2016-06-26 21:00:00,1077,109
2016-06-26 21:00:00,1078,5
2016-06-26 21:00:00,1084,1
2016-06-26 21:00:00,1119,1
2016-06-26 21:00:00,1122,1
2016-06-26 21:00:00,1123,2
2016-06-26 21:00:00,1124,1
2016-06-26 21:00:00,1125,57
2016-06-26 21:00:00,1126,183
2016-06-26 21:00:00,1127,292
2016-06-26 21:00:00,1128,330
2016-06-26 21:00:00,1129,288
2016-06-26 21:00:00,1130,402
2016-06-26 21:00:00,1131,215
2016-06-26 21:00:00,1132,39
2016-06-26 21:00:00,1136,1
2016-06-26 21:00:00,1162,1
2016-06-26 21:00:00,1168,1
2016-06-26 21:00:00,1171,3
2016-06-26 21:00:00,1172,3
2016-06-26 21:00:00,1173,33
2016-06-26 21:00:00,1174,36
2016-06-26 21:00:00,1175,26
2016-06-26 21:00:00,1176,32
2016-06-26 21:00:00,1177,304
2016-06-26 21:00:00,1178,471
2016-06-26 21:00:00,1179,428
2016-06-26 21:00:00,1180,560
2016-06-26 21:00:00,1181,1007
2016-06-26 21:00:00,1182,572
2016-06-26 21:00:00,1183,87
2016-06-26 21:00:00,1184,9
2016-06-26 21:00:00,1218,1
2016-06-26 21:00:00,1219,1
2016-06-26 21:00:00,1220,1
2016-06-26 21:00:00,1221,5
2016-06-26 21:00:00,1222,9
2016-06-26 21:00:00,1223,29
2016-06-26 21:00:00,1224,30
2016-06-26 21:00:00,1225,2
2016-06-26 21:00:00,1227,162
2016-06-26 21:00:00,1228,408
2016-06-26 21:00:00,1229,421
2016-06-26 21:00:00,1230,586
2016-06-26 21:00:00,1231,655
2016-06-26 21:00:00,1232,785
2016-06-26 21:00:00,1233,545
2016-06-26 21:00:00,1234,350
2016-06-26 21:00:00,1235,137
2016-06-26 21:00:00,1236,3
2016-06-26 21:00:00,1244,1
2016-06-26 21:00:00,1267,1
2016-06-26 21:00:00,1269,1
2016-06-26 21:00:00,1271,2
2016-06-26 21:00:00,1272,18
2016-06-26 21:00:00,1273,18
2016-06-26 21:00:00,1274,6
2016-06-26 21:00:00,1276,3
2016-06-26 21:00:00,1278,13
2016-06-26 21:00:00,1279,21
2016-06-26 21:00:00,1280,167
2016-06-26 21:00:00,1281,770
2016-06-26 21:00:00,1282,576
2016-06-26 21:00:00,1283,203
2016-06-26 21:00:00,1284,86
2016-06-26 21:00:00,1285,244
2016-06-26 21:00:00,1286,177
2016-06-26 21:00:00,1287,66
2016-06-26 21:00:00,1312,1
2016-06-26 21:00:00,1317,2
2016-06-26 21:00:00,1318,1
2016-06-26 21:00:00,1319,1
2016-06-26 21:00:00,1320,1
2016-06-26 21:00:00,1321,1
2016-06-26 21:00:00,1322,6
2016-06-26 21:00:00,1323,6
2016-06-26 21:00:00,1324,7
2016-06-26 21:00:00,1325,2
2016-06-26 21:00:00,1326,28
2016-06-26 21:00:00,1327,35
2016-06-26 21:00:00,1328,2
2016-06-26 21:00:00,1330,7
2016-06-26 21:00:00,1331,32
2016-06-26 21:00:00,1332,259
2016-06-26 21:00:00,1333,324
2016-06-26 21:00:00,1334,248
2016-06-26 21:00:00,1335,35
2016-06-26 21:00:00,1336,52
2016-06-26 21:00:00,1337,70
2016-06-26 21:00:00,1338,45
2016-06-26 21:00:00,1339,11
2016-06-26 21:00:00,1369,1
2016-06-26 21:00:00,1371,1
2016-06-26 21:00:00,1372,7
2016-06-26 21:00:00,1373,2
2016-06-26 21:00:00,1374,2
2016-06-26 21:00:00,1375,2
2016-06-26 21:00:00,1376,18
2016-06-26 21:00:00,1377,13
2016-06-26 21:00:00,1378,12
2016-06-26 21:00:00,1379,4
2016-06-26 21:00:00,1380,11
2016-06-26 21:00:00,1381,1
2016-06-26 21:00:00,1382,21
2016-06-26 21:00:00,1383,130
2016-06-26 21:00:00,1384,265
2016-06-26 21:00:00,1385,128
2016-06-26 21:00:00,1386,35
2016-06-26 21:00:00,1387,35
2016-06-26 21:00:00,1388,40
2016-06-26 21:00:00,1389,16
2016-06-26 21:00:00,1390,23
2016-06-26 21:00:00,1391,16
2016-06-26 21:00:00,1392,1
2016-06-26 21:00:00,1414,1
2016-06-26 21:00:00,1416,1
2016-06-26 21:00:00,1422,2
2016-06-26 21:00:00,1423,1
2016-06-26 21:00:00,1424,3
2016-06-26 21:00:00,1425,1
2016-06-26 21:00:00,1426,9
2016-06-26 21:00:00,1427,6
2016-06-26 21:00:00,1429,2
2016-06-26 21:00:00,1430,4
2016-06-26 21:00:00,1431,38
2016-06-26 21:00:00,1432,5
2016-06-26 21:00:00,1434,3
2016-06-26 21:00:00,1435,16
2016-06-26 21:00:00,1436,27
2016-06-26 21:00:00,1437,55
2016-06-26 21:00:00,1438,15
2016-06-26 21:00:00,1439,13
2016-06-26 21:00:00,1440,1
2016-06-26 21:00:00,1441,3
2016-06-26 21:00:00,1442,11
2016-06-26 21:00:00,1443,8
2016-06-26 21:00:00,1471,2
2016-06-26 21:00:00,1473,1
2016-06-26 21:00:00,1474,1
2016-06-26 21:00:00,1475,2
2016-06-26 21:00:00,1476,2
2016-06-26 21:00:00,1480,5
2016-06-26 21:00:00,1481,2
2016-06-26 21:00:00,1482,11
2016-06-26 21:00:00,1483,12
2016-06-26 21:00:00,1484,6
2016-06-26 21:00:00,1486,4
2016-06-26 21:00:00,1489,1
2016-06-26 21:00:00,1491,1
2016-06-26 21:00:00,1494,2
2016-06-26 21:00:00,1495,3
2016-06-26 21:00:00,1523,2
2016-06-26 21:00:00,1530,15
2016-06-26 21:00:00,1532,11
2016-06-26 21:00:00,1533,8
2016-06-26 21:00:00,1534,3
2016-06-26 21:00:00,1538,1
2016-06-26 21:00:00,1541,6
2016-06-26 21:00:00,1542,2
2016-06-26 21:00:00,1544,1
2016-06-26 21:00:00,1568,1
2016-06-26 21:00:00,1572,1
2016-06-26 21:00:00,1580,4
2016-06-26 21:00:00,1581,1
2016-06-26 21:00:00,1582,1
2016-06-26 21:00:00,1583,2
2016-06-26 21:00:00,1584,2
2016-06-26 21:00:00,1596,1
2016-06-26 21:00:00,1620,1
2016-06-26 21:00:00,1630,7
2016-06-26 21:00:00,1639,1
2016-06-26 21:00:00,1644,1
2016-06-26 21:00:00,1645,2
2016-06-26 21:00:00,1667,1
2016-06-26 21:00:00,1679,1
2016-06-26 21:00:00,1681,2
2016-06-26 21:00:00,1682,1
2016-06-26 21:00:00,1683,5
2016-06-26 21:00:00,1684,9
2016-06-26 21:00:00,1690,1
2016-06-26 21:00:00,1696,1
2016-06-26 21:00:00,1722,2
2016-06-26 21:00:00,1729,2
2016-06-26 21:00:00,1731,1
2016-06-26 21:00:00,1732,3
2016-06-26 21:00:00,1733,6
2016-06-26 21:00:00,1734,435
2016-06-26 21:00:00,1783,374
2016-06-26 21:00:00,1792,2
2016-06-26 21:00:00,1826,1
2016-06-26 21:00:00,1827,1
2016-06-26 21:00:00,1835,1
2016-06-26 21:00:00,1888,1
2016-06-26 21:00:00,1932,2
2016-06-26 21:00:00,1936,1
2016-06-26 21:00:00,1974,1
2016-06-26 21:00:00,1980,1
2016-06-26 21:00:00,2018,1
2016-06-26 21:00:00,2019,5
2016-06-26 21:00:00,2020,2
2016-06-26 21:00:00,2021,2
2016-06-26 21:00:00,2022,4
2016-06-26 21:00:00,2023,2
2016-06-26 21:00:00,2025,1
2016-06-26 21:00:00,2068,183
2016-06-26 21:00:00,2069,15
2016-06-26 21:00:00,2070,5
2016-06-26 21:00:00,2071,4
2016-06-26 21:00:00,2118,275
2016-06-26 21:00:00,2119,217
2016-06-26 21:00:00,2168,5
2016-06-26 22:00:00,737,5
2016-06-26 22:00:00,838,1
2016-06-26 22:00:00,1031,1
2016-06-26 22:00:00,1075,61
2016-06-26 22:00:00,1076,111
2016-06-26 22:00:00,1077,90
2016-06-26 22:00:00,1078,4
2016-06-26 22:00:00,1118,1
2016-06-26 22:00:00,1119,2
2016-06-26 22:00:00,1122,3
2016-06-26 22:00:00,1123,2
2016-06-26 22:00:00,1124,1
2016-06-26 22:00:00,1125,36
2016-06-26 22:00:00,1126,160
2016-06-26 22:00:00,1127,321
2016-06-26 22:00:00,1128,258
2016-06-26 22:00:00,1129,275
2016-06-26 22:00:00,1130,473
2016-06-26 22:00:00,1131,222
2016-06-26 22:00:00,1132,39
2016-06-26 22:00:00,1142,1
2016-06-26 22:00:00,1168,1
2016-06-26 22:00:00,1170,1
2016-06-26 22:00:00,1171,2
2016-06-26 22:00:00,1172,6
2016-06-26 22:00:00,1173,33
2016-06-26 22:00:00,1174,32
2016-06-26 22:00:00,1175,16
2016-06-26 22:00:00,1176,25
2016-06-26 22:00:00,1177,343
2016-06-26 22:00:00,1178,476
2016-06-26 22:00:00,1179,465
2016-06-26 22:00:00,1180,621
2016-06-26 22:00:00,1181,1100
2016-06-26 22:00:00,1182,666
2016-06-26 22:00:00,1183,88
2016-06-26 22:00:00,1184,4
2016-06-26 22:00:00,1218,1
2016-06-26 22:00:00,1220,1
2016-06-26 22:00:00,1221,12
2016-06-26 22:00:00,1222,24
2016-06-26 22:00:00,1223,30
2016-06-26 22:00:00,1224,37
2016-06-26 22:00:00,1225,5
2016-06-26 22:00:00,1226,4
2016-06-26 22:00:00,1227,174
2016-06-26 22:00:00,1228,394
2016-06-26 22:00:00,1229,428
2016-06-26 22:00:00,1230,611
2016-06-26 22:00:00,1231,652
2016-06-26 22:00:00,1232,764
2016-06-26 22:00:00,1233,480
2016-06-26 22:00:00,1234,297
2016-06-26 22:00:00,1235,118
2016-06-26 22:00:00,1269,1
2016-06-26 22:00:00,1271,2
2016-06-26 22:00:00,1272,11
2016-06-26 22:00:00,1273,21
2016-06-26 22:00:00,1274,15
2016-06-26 22:00:00,1276,2
2016-06-26 22:00:00,1277,3
2016-06-26 22:00:00,1278,12
2016-06-26 22:00:00,1279,20
2016-06-26 22:00:00,1280,131
2016-06-26 22:00:00,1281,662
2016-06-26 22:00:00,1282,466
2016-06-26 22:00:00,1283,171
2016-06-26 22:00:00,1284,59
2016-06-26 22:00:00,1285,223
2016-06-26 22:00:00,1286,135
2016-06-26 22:00:00,1287,51
2016-06-26 22:00:00,1320,3
2016-06-26 22:00:00,1321,2
2016-06-26 22:00:00,1322,2
2016-06-26 22:00:00,1323,4
2016-06-26 22:00:00,1324,8
2016-06-26 22:00:00,1325,5
2016-06-26 22:00:00,1326,32
2016-06-26 22:00:00,1327,48
2016-06-26 22:00:00,1328,2
2016-06-26 22:00:00,1329,1
2016-06-26 22:00:00,1330,3
2016-06-26 22:00:00,1331,31
2016-06-26 22:00:00,1332,247
2016-06-26 22:00:00,1333,272
2016-06-26 22:00:00,1334,240
2016-06-26 22:00:00,1335,19
2016-06-26 22:00:00,1336,49
2016-06-26 22:00:00,1337,54
2016-06-26 22:00:00,1338,34
2016-06-26 22:00:00,1339,15
2016-06-26 22:00:00,1368,1
2016-06-26 22:00:00,1369,1
2016-06-26 22:00:00,1371,1
2016-06-26 22:00:00,1372,2
2016-06-26 22:00:00,1373,1
2016-06-26 22:00:00,1374,6
2016-06-26 22:00:00,1375,2
2016-06-26 22:00:00,1376,23
2016-06-26 22:00:00,1377,19
2016-06-26 22:00:00,1378,10
2016-06-26 22:00:00,1379,2
2016-06-26 22:00:00,1380,17
2016-06-26 22:00:00,1381,1
2016-06-26 22:00:00,1382,17
2016-06-26 22:00:00,1383,104
2016-06-26 22:00:00,1384,293
2016-06-26 22:00:00,1385,122
2016-06-26 22:00:00,1386,29
2016-06-26 22:00:00,1387,30
2016-06-26 22:00:00,1388,36
2016-06-26 22:00:00,1389,18
2016-06-26 22:00:00,1390,21
2016-06-26 22:00:00,1391,15
2016-06-26 22:00:00,1422,1
2016-06-26 22:00:00,1424,3
2016-06-26 22:00:00,1425,6
2016-06-26 22:00:00,1426,10
2016-06-26 22:00:00,1427,5
2016-06-26 22:00:00,1428,1
2016-06-26 22:00:00,1429,2
2016-06-26 22:00:00,1430,2
2016-06-26 22:00:00,1431,26
2016-06-26 22:00:00,1432,3
2016-06-26 22:00:00,1434,2
2016-06-26 22:00:00,1435,8
2016-06-26 22:00:00,1436,32
2016-06-26 22:00:00,1437,25
2016-06-26 22:00:00,1438,10
2016-06-26 22:00:00,1439,8
2016-06-26 22:00:00,1440,5
2016-06-26 22:00:00,1441,14
2016-06-26 22:00:00,1442,13
2016-06-26 22:00:00,1443,8
2016-06-26 22:00:00,1470,1
2016-06-26 22:00:00,1474,2
2016-06-26 22:00:00,1475,4
2016-06-26 22:00:00,1476,1
2016-06-26 22:00:00,1480,5
2016-06-26 22:00:00,1481,5
2016-06-26 22:00:00,1482,14
2016-06-26 22:00:00,1483,14
2016-06-26 22:00:00,1484,6
2016-06-26 22:00:00,1486,2
2016-06-26 22:00:00,1487,5
2016-06-26 22:00:00,1488,4
2016-06-26 22:00:00,1489,1
2016-06-26 22:00:00,1494,2
2016-06-26 22:00:00,1495,8
2016-06-26 22:00:00,1521,1
2016-06-26 22:00:00,1523,1
2016-06-26 22:00:00,1525,3
2016-06-26 22:00:00,1526,1
2016-06-26 22:00:00,1529,1
2016-06-26 22:00:00,1530,19
2016-06-26 22:00:00,1531,3
2016-06-26 22:00:00,1532,6
2016-06-26 22:00:00,1533,13
2016-06-26 22:00:00,1534,5
2016-06-26 22:00:00,1539,1
2016-06-26 22:00:00,1540,1
2016-06-26 22:00:00,1541,2
2016-06-26 22:00:00,1542,2
2016-06-26 22:00:00,1543,1
2016-06-26 22:00:00,1544,1
2016-06-26 22:00:00,1545,1
2016-06-26 22:00:00,1572,1
2016-06-26 22:00:00,1573,1
2016-06-26 22:00:00,1575,1
2016-06-26 22:00:00,1579,1
2016-06-26 22:00:00,1580,5
2016-06-26 22:00:00,1581,1
2016-06-26 22:00:00,1583,1
2016-06-26 22:00:00,1584,7
2016-06-26 22:00:00,1589,1
2016-06-26 22:00:00,1597,1
2016-06-26 22:00:00,1623,1
2016-06-26 22:00:00,1630,16
2016-06-26 22:00:00,1631,3
2016-06-26 22:00:00,1632,1
2016-06-26 22:00:00,1634,1
2016-06-26 22:00:00,1640,1
2016-06-26 22:00:00,1643,1
2016-06-26 22:00:00,1668,1
2016-06-26 22:00:00,1680,1
2016-06-26 22:00:00,1681,2
2016-06-26 22:00:00,1683,6
2016-06-26 22:00:00,1684,22
2016-06-26 22:00:00,1729,3
2016-06-26 22:00:00,1731,1
2016-06-26 22:00:00,1733,7
2016-06-26 22:00:00,1734,381
2016-06-26 22:00:00,1748,1
2016-06-26 22:00:00,1778,1
2016-06-26 22:00:00,1782,1
2016-06-26 22:00:00,1783,444
2016-06-26 22:00:00,1784,2
2016-06-26 22:00:00,1798,1
2016-06-26 22:00:00,1827,1
2016-06-26 22:00:00,1830,1
2016-06-26 22:00:00,1831,2
2016-06-26 22:00:00,1877,2
2016-06-26 22:00:00,1880,1
2016-06-26 22:00:00,1882,1
2016-06-26 22:00:00,1926,1
2016-06-26 22:00:00,1932,1
2016-06-26 22:00:00,1974,2
2016-06-26 22:00:00,1975,1
2016-06-26 22:00:00,2019,5
2016-06-26 22:00:00,2020,4
2016-06-26 22:00:00,2021,2
2016-06-26 22:00:00,2022,3
2016-06-26 22:00:00,2023,3
2016-06-26 22:00:00,2068,213
2016-06-26 22:00:00,2069,13
2016-06-26 22:00:00,2070,8
2016-06-26 22:00:00,2079,1
2016-06-26 22:00:00,2118,215
2016-06-26 22:00:00,2119,199
2016-06-26 22:00:00,2168,6
2016-06-26 22:00:00,2171,1
2016-06-26 22:00:00,2385,2
2016-06-26 22:00:00,2423,1
2016-06-26 23:00:00,77,1
2016-06-26 23:00:00,78,1
2016-06-26 23:00:00,127,1
2016-06-26 23:00:00,879,1
2016-06-26 23:00:00,886,1
2016-06-26 23:00:00,1016,1
2016-06-26 23:00:00,1068,1
2016-06-26 23:00:00,1075,39
2016-06-26 23:00:00,1076,83
2016-06-26 23:00:00,1077,56
2016-06-26 23:00:00,1081,1
2016-06-26 23:00:00,1119,1
2016-06-26 23:00:00,1122,1
2016-06-26 23:00:00,1123,3
2016-06-26 23:00:00,1124,1
2016-06-26 23:00:00,1125,30
2016-06-26 23:00:00,1126,131
2016-06-26 23:00:00,1127,298
2016-06-26 23:00:00,1128,338
2016-06-26 23:00:00,1129,330
2016-06-26 23:00:00,1130,426
2016-06-26 23:00:00,1131,217
2016-06-26 23:00:00,1132,55
2016-06-26 23:00:00,1170,2
2016-06-26 23:00:00,1171,4
2016-06-26 23:00:00,1172,9
2016-06-26 23:00:00,1173,39
2016-06-26 23:00:00,1174,21
2016-06-26 23:00:00,1175,8
2016-06-26 23:00:00,1176,21
2016-06-26 23:00:00,1177,279
2016-06-26 23:00:00,1178,470
2016-06-26 23:00:00,1179,442
2016-06-26 23:00:00,1180,543
2016-06-26 23:00:00,1181,1028
2016-06-26 23:00:00,1182,679
2016-06-26 23:00:00,1183,118
2016-06-26 23:00:00,1184,8
2016-06-26 23:00:00,1218,1
2016-06-26 23:00:00,1220,3
2016-06-26 23:00:00,1221,5
2016-06-26 23:00:00,1222,9
2016-06-26 23:00:00,1223,26
2016-06-26 23:00:00,1224,46
2016-06-26 23:00:00,1225,9
2016-06-26 23:00:00,1226,3
2016-06-26 23:00:00,1227,175
2016-06-26 23:00:00,1228,345
2016-06-26 23:00:00,1229,390
2016-06-26 23:00:00,1230,523
2016-06-26 23:00:00,1231,613
2016-06-26 23:00:00,1232,718
2016-06-26 23:00:00,1233,421
2016-06-26 23:00:00,1234,211
2016-06-26 23:00:00,1235,63
2016-06-26 23:00:00,1270,1
2016-06-26 23:00:00,1271,2
2016-06-26 23:00:00,1272,19
2016-06-26 23:00:00,1273,27
2016-06-26 23:00:00,1274,13
2016-06-26 23:00:00,1276,4
2016-06-26 23:00:00,1277,2
2016-06-26 23:00:00,1278,11
2016-06-26 23:00:00,1279,12
2016-06-26 23:00:00,1280,115
2016-06-26 23:00:00,1281,468
2016-06-26 23:00:00,1282,364
2016-06-26 23:00:00,1283,93
2016-06-26 23:00:00,1284,37
2016-06-26 23:00:00,1285,165
2016-06-26 23:00:00,1286,132
2016-06-26 23:00:00,1287,53
2016-06-26 23:00:00,1293,1
2016-06-26 23:00:00,1311,1
2016-06-26 23:00:00,1318,1
2016-06-26 23:00:00,1319,2
2016-06-26 23:00:00,1320,5
2016-06-26 23:00:00,1321,4
2016-06-26 23:00:00,1322,6
2016-06-26 23:00:00,1323,7
2016-06-26 23:00:00,1324,7
2016-06-26 23:00:00,1325,8
2016-06-26 23:00:00,1326,50
2016-06-26 23:00:00,1327,61
2016-06-26 23:00:00,1328,1
2016-06-26 23:00:00,1329,1
2016-06-26 23:00:00,1330,10
2016-06-26 23:00:00,1331,26
2016-06-26 23:00:00,1332,202
2016-06-26 23:00:00,1333,205
2016-06-26 23:00:00,1334,142
2016-06-26 23:00:00,1335,11
2016-06-26 23:00:00,1336,28
2016-06-26 23:00:00,1337,61
2016-06-26 23:00:00,1338,23
2016-06-26 23:00:00,1339,10
2016-06-26 23:00:00,1367,1
2016-06-26 23:00:00,1370,1
